"","lon","lat","address","zip","city","state","metro","county_name","x2020_01"
"198",-76.0749969,36.8206185,"600 s lynnhaven rd, virginia beach, va 23452, usa","23452","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",250571
"199",-122.6310114,47.6050055,"4209 wheaton way, bremerton, wa 98310, usa","98310","Bremerton","WA","Bremerton-Silverdale","Kitsap County",324535
"200",-84.2547133,33.8443683,"3983 lavista rd #136tucker, tucker, ga 30084, usa","30084","Tucker","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",254774
"201",-81.0025129,41.7991217,"26644 n ridge rd, madison, oh 44057, usa","44057","Madison","OH","Cleveland-Elyria","Lake County",148308
"202",-79.8305497,36.6933756,"8500 a l philpott hwy, martinsville, va 24112, usa","24112","Martinsville","VA","Martinsville","Henry County",76436
"203",-97.7899663,30.2713151,"2814 bee caves rd, austin, tx 78746, usa","78746","Austin","TX","Austin-Round Rock","Travis County",1147837
"204",-95.6981911,29.547328,"1025 crabb river rd, richmond, tx 77469, usa","77469","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",237473
"205",-80.029703,37.298542,"1489 e main st, salem, va 24153, usa","24153","Salem","VA","Roanoke","Salem City",188800
"206",-95.5791774,37.0423805,"1863 5300 rd, coffeyville, ks 67337, usa","67337","Coffeyville","KS","Coffeyville","Montgomery County",49274
"207",-73.3444346,42.2114289,"396 stockbridge rd, great barrington, ma 01230, usa","01230",NA,NA,NA,NA,NA
"208",-122.5054268,45.6308408,"1200 ne 162nd pl, vancouver, wa 98684, usa","98684","Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",351922
"209",-77.7265194,39.7993962,"524 n antrim way, greencastle, pa 17225, usa","17225","Greencastle","PA","Chambersburg-Waynesboro","Franklin County",199940
"210",-93.0189073,45.0183177,"2580 white bear ave, maplewood, mn 55109, usa","55109","Maplewood","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",250708
"211",-80.5536975,41.9441965,"228 harbor st, conneaut, oh 44030, usa","44030","Conneaut","OH","Ashtabula","Ashtabula County",86720
"212",-82.5072324,27.3533531,"1781 dr martin luther king jr way, sarasota, fl 34234, usa","34234","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",176212
"213",-78.7959575,35.6650519,"101 matthews dr, holly springs, nc 27540, usa","27540","Holly Springs","NC","Raleigh","Wake County",337588
"214",-123.3358757,42.4206166,"1642 williams hwy, grants pass, or 97527, usa","97527","Grants Pass","OR","Grants Pass","Josephine County",309274
"215",-93.454129,45.1007964,"13605 80th cir n, maple grove, mn 55311, usa","55311","Maple Grove","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",361921
"216",-122.2953141,47.663215,"4637 union bay pl ne, seattle, wa 98105, usa","98105","Seattle","WA","Seattle-Tacoma-Bellevue","King County",1009740
"217",-81.9070659,28.8819486,"2160 us-441, lady lake, fl 32159, usa","32159","The Villages","FL","The Villages","Sumter County",234175
"218",-122.5805391,45.4508371,"9999 se 82nd ave, portland, or 97222, usa","97222","Milwaukie","OR","Portland-Vancouver-Hillsboro","Clackamas County",380592
"219",-117.4368955,34.103569,"8270 sierra ave, fontana, ca 92335, usa","92335","Fontana","CA","Riverside-San Bernardino-Ontario","San Bernardino County",367521
"220",-81.3004029,41.1561096,"2528 oh-59, ravenna, oh 44266, usa","44266","Ravenna","OH","Akron","Portage County",137045
"221",-93.9959753,30.9187733,"314 s wheeler st, jasper, tx 75951, usa","75951","Jasper","TX","","Jasper County",95789
"222",-123.1269611,44.099897,"75 division ave, eugene, or 97404, usa","97404","Eugene","OR","Eugene","Lane County",310089
"223",-78.7845148,35.7705032,"220 kilmayne dr #220, cary, nc 27511, usa","27511","Cary","NC","Raleigh","Wake County",307021
"224",-84.0670871,40.728648,"2100 harding hwy, lima, oh 45804, usa","45804","Lima","OH","Lima","Allen County",32252
"225",-87.994303,42.0525083,"900 w algonquin rd, arlington heights, il 60005, usa","60005","Arlington Heights","IL","Chicago-Naperville-Elgin","Cook County",339834
"226",-88.0486672,42.9875795,"10909 w oklahoma ave, west allis, wi 53227, usa","53227","West Allis","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",173158
"227",-81.1276702,38.0120315,"9003 fayette landing, fayetteville, wv 25840, usa","25840","Fayetteville","WV","Beckley","Fayette County",91104
"228",-81.8333656,26.5273497,"fort myers, fl 33912, usa","33912","Fort Myers","FL","Cape Coral-Fort Myers","Lee County",273515
"229",-86.2237106,39.9097485,"8450 n michigan rd, indianapolis, in 46268, usa","46268","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",163119
"230",-97.7930479,32.426298,"s morgan st, granbury, tx 76048, usa","76048","Granbury","TX","Dallas-Fort Worth-Arlington","Hood County",201006
"231",-80.4297834,36.0946981,"6810 shallowford rd, lewisville, nc 27023, usa","27023","Lewisville","NC","Winston-Salem","Forsyth County",234070
"232",-93.7723197,32.4432362,"800 w 70th st, shreveport, la 71106, usa","71106","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",153520
"233",-155.0647342,19.718905,"266 kanoelehua ave, hilo, hi 96720, usa","96720","Hilo","HI","Hilo","Hawaii County",369128
"234",-97.1324884,32.845425,"2101 bedford rd, bedford, tx 76021, usa","76021","Bedford","TX","Dallas-Fort Worth-Arlington","Tarrant County",279755
"235",-86.420991,35.882978,"2156 n thompson ln, murfreesboro, tn 37129, usa","37129","Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",267563
"236",-76.5844219,36.7786117,"2901 godwin blvd, suffolk, va 23434, usa","23434","Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",216791
"237",-121.9762714,37.2853637,"60 s san tomas aquino rd, campbell, ca 95008, usa","95008","Campbell","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1308698
"238",-121.7783112,37.6797198,"livermore arcade shopping center, 1374 railroad ave, livermore, ca 94550, usa","94550","Livermore","CA","San Francisco-Oakland-Hayward","Alameda County",855644
"239",-111.84176,33.3963231,"1046 s country club dr, mesa, az 85210, usa","85210","Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",234475
"240",-101.8683221,35.1864001,"2530 s georgia st, amarillo, tx 79109, usa","79109","Amarillo","TX","Amarillo","Potter County",166066
"241",-79.038815,38.0347262,"2576 stuarts draft hwy, stuarts draft, va 24477, usa","24477","Stuarts Draft","VA","Staunton-Waynesboro","Augusta County",218425
"242",-93.6115307,32.5570295,"1085 us-80, haughton, la 71037, usa","71037","Haughton","LA","Shreveport-Bossier City","Bossier Parish",179935
"243",-104.9800249,39.8802046,"550 e 102nd ave, thornton, co 80229, usa","80229","Thornton","CO","Denver-Aurora-Lakewood","Adams County",327630
"244",-98.5175663,33.869703,"2301 midwestern pkwy, wichita falls, tx 76308, usa","76308","Wichita Falls","TX","Wichita Falls","Wichita County",142008
"245",-84.7106567,33.3931572,"newnan, ga 30265, usa","30265","Newnan","GA","Atlanta-Sandy Springs-Roswell","Coweta County",251264
"246",-121.5361529,38.5526502,"2455 jefferson blvd #120west, west sacramento, ca 95691, usa","95691","West Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",412412
"247",-82.5970823,34.7982006,"pelzer hwy, easley, sc, usa","sc",NA,NA,NA,NA,NA
"248",-118.9147899,34.1831418,"stagecoach plaza, 1560 newbury rd #1, newbury park, ca 91320, usa","91320","Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",714480
"249",-97.761412,30.357694,"3910 far w blvd, austin, tx 78731, usa","78731","Austin","TX","Austin-Round Rock","Travis County",728361
"250",-85.5624161,44.7441453,"2889 aero-park dr, traverse city, mi 49686, usa","49686","Traverse City","MI","Traverse City","Grand Traverse County",250552
"251",-78.8829604,38.3937103,"2400 grassy creek rd, harrisonburg, va 22801, usa","22801","Harrisonburg","VA","Harrisonburg","Harrisonburg City",253818
"252",-111.0070439,32.3223424,"1891 w orange grove rd, tucson, az 85704, usa","85704","Tucson","AZ","Tucson","Pima County",305829
"253",-81.2448889,35.491781,"510 vaughn way, lincolnton, nc 28092, usa","28092","Lincolnton","NC","Charlotte-Concord-Gastonia","Lincoln County",176005
"254",-78.1025402,36.7056067,"1369 e atlantic st, la crosse, va 23950, usa","23950","La Crosse","VA","","Mecklenburg County",91544
"255",-95.4755966,29.8254433,"northwest fwy, houston, tx 77092, usa","77092","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",227487
"256",-111.0066312,32.3036345,"w river rd, tucson, az 85705, usa","85705","Tucson","AZ","Tucson","Pima County",165071
"257",-97.84517,30.3931011,"10601 ranch to market 2222, austin, tx 78730, usa","78730","Austin","TX","Austin-Round Rock","Travis County",741979
"258",-76.5577188,39.398198,"1753 e joppa rd, parkville, md 21234, usa","21234","Parkville","MD","Baltimore-Columbia-Towson","Baltimore County",211247
"259",-122.2103568,47.977623,"3002 hoyt ave, everett, wa 98201, usa","98201","Everett","WA","Seattle-Tacoma-Bellevue","Snohomish County",376355
"260",-89.2491698,43.1743046,"2111 mccoy rd, sun prairie, wi 53590, usa","53590","Sun Prairie","WI","Madison","Dane County",274117
"261",-89.4512083,40.6195425,"888 n main st, morton, il 61550, usa","61550","Morton","IL","Peoria","Tazewell County",190088
"262",-66.8677563,10.4205866,"baruta, capital district, venezuela","venezuela",NA,NA,NA,NA,NA
"263",-123.0972739,44.0933778,"1010 green acres rd, eugene, or 97408, usa","97408","Eugene","OR","Eugene","Lane County",418009
"264",-91.2209947,43.7740302,"3954 mormon coulee rd, la crosse, wi 54601, usa","54601","La Crosse","WI","La Crosse-Onalaska","La Crosse County",172108
"265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",-90.3605667,38.5240152,"10570 baptist church rd, st. louis, mo 63123, usa","63123","Affton","MO","St. Louis","Saint Louis County",166428
"267",-94.540804,36.184366,"120 s broadway st, siloam springs, ar 72761, usa","72761","Siloam Springs","AR","Fayetteville-Springdale-Rogers","Benton County",167728
"268",-84.8863906,35.161402,"220 grove ave sw, cleveland, tn 37311, usa","37311","Cleveland","TN","Cleveland","Bradley County",135444
"269",-122.838056,45.1428402,"948 n pacific hwy, woodburn, or 97071, usa","97071","Woodburn","OR","Salem","Marion County",290223
"270",-78.8485749,39.6381576,"1313 national hwy, la vale, md 21502, usa","21502","Cumberland","MD","Cumberland","Allegany County",95029
"271",-81.480718,36.3942604,"1291 mt jefferson rd, west jefferson, nc 28694, usa","28694","West Jefferson","NC","","Ashe County",204164
"272",-111.9298388,33.362418,"805 e guadalupe rd, tempe, az 85283, usa","85283","Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",299549
"273",-84.544862,39.3507872,"4605 dixie hwy, fairfield, oh 45014, usa","45014","Fairfield","OH","Cincinnati","Butler County",177871
"274",-118.2227249,34.2045298,"2064 n verdugo rd unit e, glendale, ca 91208, usa","91208","Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1055083
"275",-90.0350412,38.5408772,"5720 n belt w #32belleville, belleville, il 62226, usa","62226","Belleville","IL","St. Louis","Saint Clair County",110748
"276",-81.3326804,41.2390851,"1703 oh-303, streetsboro, oh 44241, usa","44241","Streetsboro","OH","Akron","Portage County",171600
"277",-79.6379235,37.1654337,"14807 moneta rd, moneta, va 24121, usa","24121","Moneta","VA","Lynchburg","Bedford County",348701
"278",-93.7650731,30.0926386,"3109 edgar brown dr, orange, tx 77630, usa","77630","Orange","TX","Beaumont-Port Arthur","Orange County",102688
"279",-96.6814614,40.8515169,"3910 n 27th st store 3910 n 27th, lincoln, ne 68521, usa","68521","Lincoln","NE","Lincoln","Lancaster County",192616
"280",-90.3570496,38.4852266,"4310 butler hill rd, st. louis, mo 63128, usa","63128","Concord","MO","St. Louis","Saint Louis County",257870
"281",-81.2525286,28.8689687,"901 doyle rd, deltona, fl 32725, usa","32725","Deltona","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",190803
"282",-118.2887935,34.1700651,"1622 w glenoaks blvd, glendale, ca 91201, usa","91201","Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",888402
"283",-85.2221606,41.0713996,"1516 magnavox way, fort wayne, in 46804, usa","46804","Fort Wayne","IN","Fort Wayne","Allen County",193145
"284",-78.4625697,35.6447891,"508 regency park dr, clayton, nc 27520, usa","27520","Clayton","NC","Raleigh","Johnston County",211091
"285",-86.0336102,39.9251722,"9510 corporation dr, indianapolis, in 46256, usa","46256","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",230165
"286",-81.9042959,26.7236215,"17940 n tamiami trail, north fort myers, fl 33903, usa","33903","North Fort Myers","FL","Cape Coral-Fort Myers","Lee County",180765
"287",-98.3725107,29.5088397,"5722 walzem rd #103, san antonio, tx 78218, usa","78218","San Antonio","TX","San Antonio-New Braunfels","Bexar County",152000
"288",-118.3687938,33.8259225,"22220 palos verdes blvd, torrance, ca 90505, usa","90505","Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",970421
"289",-115.3208852,36.1605691,"10300 w charleston blvd, las vegas, nv 89135, usa","89135","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",444334
"290",-115.3506124,36.1608783,"11720 w charleston blvd, las vegas, nv 89135, usa","89135","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",444334
"291",-81.726485,41.314737,"6086 royalton rd, north royalton, oh 44133, usa","44133","North Royalton","OH","Cleveland-Elyria","Cuyahoga County",232020
"292",-121.5878295,37.0145033,"845 1st st, gilroy, ca 95020, usa","95020","Gilroy","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",769461
"293",-80.361605,36.265568,"622 s main st, king, nc 27021, usa","27021","King","NC","Winston-Salem","Stokes County",162507
"294",-97.547084,35.637994,"1900 nw 164th st, edmond, ok 73013, usa","73013","Edmond","OK","Oklahoma City","Oklahoma County",226220
"295",-85.9548033,43.0607901,"1141 w randall st, coopersville, mi 49404, usa","49404","Coopersville","MI","Grand Rapids-Wyoming","Ottawa County",213861
"296",-122.2854589,37.849419,"6624 san pablo ave store 6624, oakland, ca 94608, usa","94608","Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",742323
"297",-112.1359691,33.3936677,"3636 w southern ave, phoenix, az 85041, usa","85041","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",223699
"298",-121.6588564,36.6562515,"1249 s main st, salinas, ca 93901, usa","93901","Salinas","CA","Salinas","Monterey County",546078
"299",-121.8920346,36.9758006,"9043 soquel dr, aptos, ca 95003, usa","95003","Aptos","CA","Santa Cruz-Watsonville","Santa Cruz County",907545
"300",-119.7911111,36.8308333,"6437 n blackstone ave, fresno, ca 93710, usa","93710","Fresno","CA","Fresno","Fresno County",276880
"301",-80.8740565,35.8169661,"124 4th crescent pl, statesville, nc 28625, usa","28625","Statesville","NC","Charlotte-Concord-Gastonia","Iredell County",172600
"302",-86.1660017,41.4468308,"1409 w plymouth st, bremen, in 46506, usa","46506","Bremen","IN","Plymouth","Marshall County",169809
"303",-95.1159678,29.6643585,"8015 spencer hwy suite c, deer park, tx 77536, usa","77536","Deer Park","TX","Houston-The Woodlands-Sugar Land","Harris County",200107
"304",-117.4061314,47.7637119,"11804 n division st, spokane, wa 99218, usa","99218","Spokane","WA","Spokane-Spokane Valley","Spokane County",314282
"305",-84.2304318,33.6830715,"4822 flat shoals pkwy, decatur, ga 30034, usa","30034","Panthersville","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",163357
"306",-76.7351852,38.9415552,"3871 evergreen pkwy, bowie, md 20716, usa","20716","Bowie","MD","Washington-Arlington-Alexandria","Prince Georges County",329175
"307",-96.881832,37.818552,"2336 w central ave, el dorado, ks 67042, usa","67042","El Dorado","KS","Wichita","Butler County",101152
"308",-81.1764453,35.9106944,"781 nc-16, taylorsville, nc 28681, usa","28681","Taylorsville","NC","Hickory-Lenoir-Morganton","Alexander County",161112
"309",-93.2353299,44.9814271,"1324 5th st se, minneapolis, mn 55414, usa","55414","Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",306511
"310",-81.3341184,40.8715037,"6252 middlebranch ave ne, canton, oh 44721, usa","44721","Canton","OH","Canton-Massillon","Stark County",180558
"311",-81.0620647,35.0116658,"4664 mt gallant rd, rock hill, sc 29732, usa","29732","Rock Hill","SC","Charlotte-Concord-Gastonia","York County",202308
"312",-105.2618961,39.9985042,"2486 baseline rd, boulder, co 80305, usa","80305","Boulder","CO","Boulder","Boulder County",780198
"313",-78.921989,36.741115,"4125 halifax rd, south boston, va 24592, usa","24592","South Boston","VA","","Halifax County",110365
"314",-86.4500629,36.9591971,"campbell ln, hadley, ky 42101, usa","42101","Bowling Green","KY","Bowling Green","Warren County",148750
"315",-96.6958827,40.8132357,"1731 o st, lincoln, ne 68508, usa","68508","Lincoln","NE","Lincoln","Lancaster County",116619
"316",-76.5101578,39.2983261,"7928 eastern ave, baltimore, md 21224, usa","21224","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",176872
"317",-79.978036,39.632451,"727 fairmont rd, westover, wv 26501, usa","26501","Morgantown","WV","Morgantown","Monongalia County",164188
"318",-122.2889538,47.8199056,"4027 198th st sw, lynnwood, wa 98036, usa","98036","Lynnwood","WA","Seattle-Tacoma-Bellevue","Snohomish County",545819
"319",-89.5310378,35.2271642,"6250 us-64, oakland, tn 38060, usa","38060","Oakland","TN","Memphis","Fayette County",220597
